display_name;category;sector;barcodes;aliases;country_codes;image_url;unit;tags;supplier_suggestions;marketplace_matches;publication_status;notes;reference_price;sale_price;supplier_hint;verified;added_by_count
Taille-crayon Marque importée Scolaire pack;Scolaire;epicerie;;Taille-crayon Marque importée Scolaire pack|Taille-crayon|Taille-crayon pack|Taille-crayon Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|taille-crayon|marque importée|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Règle Maped Scolaire 20 cm;Scolaire;epicerie;;Règle Maped Scolaire 20 cm|Règle|Règle 20 cm|Règle Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|règle|maped|20 cm|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Règle Maped Scolaire 30 cm;Scolaire;epicerie;;Règle Maped Scolaire 30 cm|Règle|Règle 30 cm|Règle Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|règle|maped|30 cm|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Règle Marque importée Scolaire 20 cm;Scolaire;epicerie;;Règle Marque importée Scolaire 20 cm|Règle|Règle 20 cm|Règle Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|règle|marque importée|20 cm|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Règle Marque importée Scolaire 30 cm;Scolaire;epicerie;;Règle Marque importée Scolaire 30 cm|Règle|Règle 30 cm|Règle Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|règle|marque importée|30 cm|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Ardoise Marque importée Scolaire petite;Scolaire;epicerie;;Ardoise Marque importée Scolaire petite|Ardoise|Ardoise petite|Ardoise Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|ardoise|marque importée|petite|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Ardoise Marque importée Scolaire moyenne;Scolaire;epicerie;;Ardoise Marque importée Scolaire moyenne|Ardoise|Ardoise moyenne|Ardoise Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|ardoise|marque importée|moyenne|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Craie Marque locale Blanche/couleur boîte 10;Scolaire;epicerie;;Craie Marque locale Blanche/couleur boîte 10|Craie|Craie boîte 10|Craie Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|craie|marque locale|blanche/couleur|boîte 10|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Craie Marque locale Blanche/couleur boîte 100;Scolaire;epicerie;;Craie Marque locale Blanche/couleur boîte 100|Craie|Craie boîte 100|Craie Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|craie|marque locale|blanche/couleur|boîte 100|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle scolaire UHU tube 8 g;Scolaire;epicerie;;Colle scolaire UHU tube 8 g|Colle scolaire|Colle scolaire tube 8 g|Colle scolaire UHU;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|colle scolaire|uhu|tube 8 g|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle scolaire UHU tube 21 g;Scolaire;epicerie;;Colle scolaire UHU tube 21 g|Colle scolaire|Colle scolaire tube 21 g|Colle scolaire UHU;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|colle scolaire|uhu|tube 21 g|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle scolaire Marque importée tube 8 g;Scolaire;epicerie;;Colle scolaire Marque importée tube 8 g|Colle scolaire|Colle scolaire tube 8 g|Colle scolaire Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|colle scolaire|marque importée|tube 8 g|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle scolaire Marque importée tube 21 g;Scolaire;epicerie;;Colle scolaire Marque importée tube 21 g|Colle scolaire|Colle scolaire tube 21 g|Colle scolaire Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|colle scolaire|marque importée|tube 21 g|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Maped Couleurs pack 12;Scolaire;epicerie;;Feutres Maped Couleurs pack 12|Feutres|Feutres pack 12|Feutres Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|maped|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Maped Couleurs pack 24;Scolaire;epicerie;;Feutres Maped Couleurs pack 24|Feutres|Feutres pack 24|Feutres Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|maped|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Bic Couleurs pack 12;Scolaire;epicerie;;Feutres Bic Couleurs pack 12|Feutres|Feutres pack 12|Feutres Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|bic|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Bic Couleurs pack 24;Scolaire;epicerie;;Feutres Bic Couleurs pack 24|Feutres|Feutres pack 24|Feutres Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|bic|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Marque importée Couleurs pack 12;Scolaire;epicerie;;Feutres Marque importée Couleurs pack 12|Feutres|Feutres pack 12|Feutres Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|marque importée|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Feutres Marque importée Couleurs pack 24;Scolaire;epicerie;;Feutres Marque importée Couleurs pack 24|Feutres|Feutres pack 24|Feutres Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|feutres|marque importée|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Maped Couleurs pack 12;Scolaire;epicerie;;Crayons couleur Maped Couleurs pack 12|Crayons couleur|Crayons couleur pack 12|Crayons couleur Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|maped|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Maped Couleurs pack 24;Scolaire;epicerie;;Crayons couleur Maped Couleurs pack 24|Crayons couleur|Crayons couleur pack 24|Crayons couleur Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|maped|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Bic Couleurs pack 12;Scolaire;epicerie;;Crayons couleur Bic Couleurs pack 12|Crayons couleur|Crayons couleur pack 12|Crayons couleur Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|bic|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Bic Couleurs pack 24;Scolaire;epicerie;;Crayons couleur Bic Couleurs pack 24|Crayons couleur|Crayons couleur pack 24|Crayons couleur Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|bic|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Marque importée Couleurs pack 12;Scolaire;epicerie;;Crayons couleur Marque importée Couleurs pack 12|Crayons couleur|Crayons couleur pack 12|Crayons couleur Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|marque importée|couleurs|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayons couleur Marque importée Couleurs pack 24;Scolaire;epicerie;;Crayons couleur Marque importée Couleurs pack 24|Crayons couleur|Crayons couleur pack 24|Crayons couleur Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayons couleur|marque importée|couleurs|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Papier A4 Navigator 80g rame 500 feuilles;Scolaire;epicerie;;Papier A4 Navigator 80g rame 500 feuilles|Papier A4|Papier A4 rame 500 feuilles|Papier A4 Navigator;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|papier a4|navigator|80g|rame 500 feuilles|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Papier A4 Double A 80g rame 500 feuilles;Scolaire;epicerie;;Papier A4 Double A 80g rame 500 feuilles|Papier A4|Papier A4 rame 500 feuilles|Papier A4 Double A;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|papier a4|double a|80g|rame 500 feuilles|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Papier A4 Marque importée 80g rame 500 feuilles;Scolaire;epicerie;;Papier A4 Marque importée 80g rame 500 feuilles|Papier A4|Papier A4 rame 500 feuilles|Papier A4 Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|papier a4|marque importée|80g|rame 500 feuilles|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Enveloppes Marque locale Blanches pack 25;Scolaire;epicerie;;Enveloppes Marque locale Blanches pack 25|Enveloppes|Enveloppes pack 25|Enveloppes Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|enveloppes|marque locale|blanches|pack 25|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Enveloppes Marque locale Blanches pack 50;Scolaire;epicerie;;Enveloppes Marque locale Blanches pack 50|Enveloppes|Enveloppes pack 50|Enveloppes Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|enveloppes|marque locale|blanches|pack 50|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Protège-cahier Marque importée Transparent/couleur pack 10;Scolaire;epicerie;;Protège-cahier Marque importée Transparent/couleur pack 10|Protège-cahier|Protège-cahier pack 10|Protège-cahier Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|protège-cahier|marque importée|transparent/couleur|pack 10|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Protège-cahier Marque importée Transparent/couleur pièce;Scolaire;epicerie;;Protège-cahier Marque importée Transparent/couleur pièce|Protège-cahier|Protège-cahier pièce|Protège-cahier Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|protège-cahier|marque importée|transparent/couleur|pièce|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Calculatrice Casio Scolaire simple;Scolaire;epicerie;;Calculatrice Casio Scolaire simple|Calculatrice|Calculatrice simple|Calculatrice Casio;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|calculatrice|casio|simple|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Calculatrice Casio Scolaire scientifique;Scolaire;epicerie;;Calculatrice Casio Scolaire scientifique|Calculatrice|Calculatrice scientifique|Calculatrice Casio;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|calculatrice|casio|scientifique|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
